host_id,host_active_years,host_listings_count,host_response_rate_clean,host_acceptance_rate_clean,cluster
4445150,12.0,1,1.0,1.0,0.0
4459453,12.0,1,,,
3799439,12.0,1,1.0,1.0,0.0
4164814,12.0,2,1.0,1.0,0.0
4189635,12.0,1,1.0,1.0,0.0
4194244,12.0,1,,,
4195500,12.0,1,1.0,1.0,0.0
1290723,13.0,2,0.94,0.94,0.0
4200873,12.0,1,,,
4201707,12.0,1,1.0,0.91,0.0
4206432,12.0,1,1.0,0.82,0.0
4223512,12.0,1,,,
4348058,12.0,1,1.0,0.73,0.0
4350788,12.0,1,1.0,1.0,0.0
529682,14.0,1,1.0,0.94,0.0
3524111,12.0,1,,,
4487682,12.0,1,1.0,0.97,0.0
2674752,13.0,2,1.0,0.95,0.0
4504279,12.0,1,1.0,0.75,0.0
4507878,12.0,2,1.0,1.0,0.0
4443485,12.0,1,1.0,1.0,0.0
3708634,12.0,1,1.0,1.0,0.0
4229360,12.0,1,0.4,0.73,3.0
3060723,12.0,1,,,
4238762,12.0,1,,,
4210903,12.0,5,1.0,0.77,0.0
4248438,12.0,1,,,
2946697,12.0,1,,,
4252279,12.0,2,1.0,1.0,0.0
2436662,13.0,1,0.86,0.7,0.0
4256482,12.0,1,1.0,1.0,0.0
3889576,12.0,24,0.98,0.89,0.0
4361329,12.0,1,,,
4362477,12.0,1,0.5,0.4,3.0
3430798,12.0,1,,0.5,
4364719,12.0,1,1.0,0.89,0.0
4369154,12.0,1,,,
4354354,12.0,1,,,
4371103,12.0,1,1.0,1.0,0.0
4544622,12.0,1,0.8,1.0,0.0
59487,15.0,1,,,
4574124,12.0,46,1.0,0.98,2.0
1937399,13.0,1,,,
4576994,12.0,2,1.0,0.95,0.0
4595539,12.0,1,1.0,0.6,0.0
4227994,12.0,1,1.0,1.0,0.0
4606065,12.0,1,,0.97,
5026298,12.0,1,1.0,0.67,0.0
4979619,12.0,1,1.0,0.8,0.0
5032890,12.0,2,1.0,1.0,0.0
5022040,12.0,1,1.0,0.79,0.0
5043898,12.0,2,1.0,0.86,0.0
5051983,12.0,1,1.0,0.95,0.0
5069857,12.0,1,,0.0,
1643769,13.0,1,1.0,0.69,0.0
5108037,12.0,2,1.0,1.0,0.0
4374552,12.0,1,,1.0,
796641,13.0,1,1.0,0.42,0.0
2526580,13.0,1,,1.0,
2529886,13.0,1,1.0,0.93,0.0
4404727,12.0,1,1.0,0.32,0.0
4413998,12.0,1,,,
5109707,12.0,2,,1.0,
5118774,12.0,2,1.0,0.84,0.0
5126818,12.0,1,1.0,0.63,0.0
227911,14.0,1,1.0,0.95,0.0
5141554,12.0,1,1.0,1.0,0.0
5142668,12.0,1,,0.33,
5156497,12.0,1,1.0,0.0,0.0
4607938,12.0,1,,,
4155011,12.0,1,,1.0,
2404009,13.0,2,1.0,1.0,0.0
4637760,12.0,1,,,
4640809,12.0,1,,,
4628126,12.0,7,1.0,0.98,0.0
4646029,12.0,1,1.0,0.17,0.0
4646296,12.0,1,1.0,1.0,0.0
3125405,12.0,1,1.0,0.95,0.0
4424092,12.0,1,0.5,0.88,0.0
4425115,12.0,1,,,
4425363,12.0,1,,,
274685500,5.0,53,0.99,0.96,2.0
274685500,5.0,53,0.99,0.96,2.0
274685500,5.0,53,0.99,0.96,2.0
4668350,12.0,1,,,
4676164,12.0,1,,,
4679313,12.0,1,1.0,,0.0
4685473,12.0,1,1.0,0.78,0.0
1920135,13.0,1,1.0,0.92,0.0
5734531,12.0,1,1.0,1.0,0.0
3056023,12.0,1,0.0,0.0,3.0
421961057,3.0,8,,,
5171061,12.0,1,0.5,0.5,3.0
5210237,12.0,1,1.0,1.0,0.0
5218624,12.0,1,1.0,0.63,0.0
4536913,12.0,1,,,
5196476,12.0,2,1.0,1.0,0.0
5232450,12.0,1,,,
5209747,12.0,1,,,
5246929,12.0,1,1.0,0.82,0.0
5754622,12.0,1,,,
4695180,12.0,1,0.9,0.67,0.0
4695312,12.0,1,,1.0,
4696466,12.0,1,1.0,0.79,0.0
4698852,12.0,2,1.0,0.96,0.0
2710837,12.0,1,0.1,0.02,3.0
4701547,12.0,1,,,
4719279,12.0,1,1.0,0.82,0.0
304318,14.0,1,,1.0,
4558747,12.0,1,1.0,1.0,0.0
5758868,12.0,1,1.0,1.0,0.0
5781895,12.0,1,1.0,1.0,0.0
5785662,12.0,1,,,
2526380,13.0,1,1.0,0.56,0.0
5249912,12.0,1,,,
878270,13.0,1,,0.71,
5279085,12.0,1,1.0,1.0,0.0
5286395,12.0,1,,,
152242,14.0,75,0.99,0.42,0.0
152242,14.0,75,0.99,0.42,0.0
125136797,8.0,2,,,
5768710,12.0,1,1.0,0.5,0.0
5027164,12.0,79,0.79,0.63,2.0
5783099,12.0,1,1.0,0.77,0.0
5595528,12.0,1,1.0,0.98,0.0
4728102,12.0,2,1.0,1.0,0.0
2771748,12.0,2,1.0,0.74,0.0
4741407,12.0,1,1.0,0.91,0.0
4771838,12.0,2,1.0,0.85,0.0
273934,14.0,1,,0.8,
4777232,12.0,1,1.0,0.85,0.0
4767119,12.0,1,1.0,0.0,0.0
4793132,12.0,1,,,
4797658,12.0,1,1.0,0.7,0.0
5043379,12.0,4,1.0,0.86,0.0
2661827,13.0,1,1.0,0.74,0.0
5316473,12.0,1,,,
3608233,12.0,1,1.0,0.85,0.0
5005701,12.0,1,1.0,0.25,0.0
2715156,12.0,2,1.0,1.0,0.0
5346777,12.0,1,1.0,1.0,0.0
5027164,12.0,79,0.79,0.63,2.0
1667706,13.0,1,1.0,1.0,0.0
1264986,13.0,1,,,
5825986,12.0,1,0.5,0.22,3.0
768310,13.0,1,1.0,0.99,0.0
4799185,12.0,1,1.0,1.0,0.0
4804033,12.0,1,1.0,1.0,0.0
4832076,12.0,1,1.0,1.0,0.0
4819362,12.0,1,,1.0,
4850483,12.0,1,1.0,1.0,0.0
4860567,12.0,1,,1.0,
4249140,12.0,1,,,
4155962,12.0,1,1.0,0.86,0.0
7756533,11.0,1,,,
259339691,6.0,41,1.0,1.0,2.0
5449372,12.0,1,,,
152242,14.0,75,0.99,0.42,0.0
152242,14.0,75,0.99,0.42,0.0
5114928,12.0,1,1.0,0.93,0.0
3331606,12.0,1,1.0,0.5,0.0
3917827,12.0,6,1.0,0.97,0.0
4410683,12.0,1,1.0,0.71,0.0
5847369,12.0,4,1.0,0.99,0.0
4699542,12.0,1,1.0,,0.0
5862004,12.0,1,,,
4871501,12.0,1,0.0,0.75,3.0
1272155,13.0,2,1.0,0.83,0.0
3139736,12.0,3,,1.0,
3980291,12.0,2,1.0,1.0,0.0
3403408,12.0,1,,,
4926071,12.0,1,,0.0,
4928690,12.0,1,,0.5,
4937617,12.0,1,,,
5864525,12.0,1,,,
5483190,12.0,1,,,
152242,14.0,75,0.99,0.42,0.0
5500206,12.0,1,0.9,0.9,0.0
5043379,12.0,4,1.0,0.86,0.0
5512232,12.0,1,1.0,1.0,0.0
5530745,12.0,1,0.2,0.0,3.0
5531447,12.0,1,1.0,1.0,0.0
5532304,12.0,1,1.0,0.97,0.0
5545503,12.0,1,1.0,1.0,0.0
5867135,12.0,2,1.0,1.0,0.0
5869664,12.0,1,1.0,0.83,0.0
5874330,12.0,1,1.0,0.77,0.0
5548201,12.0,1,0.89,0.6,0.0
5559314,12.0,1,1.0,1.0,0.0
5081509,12.0,1,,,
5562539,12.0,1,1.0,1.0,0.0
152242,14.0,75,0.99,0.42,0.0
4948030,12.0,1,1.0,0.7,0.0
4794464,12.0,1,0.0,0.0,3.0
569524740,1.0,21,0.97,0.97,1.0
4955072,12.0,1,,,
4958686,12.0,1,,,
4960548,12.0,1,1.0,0.96,0.0
446012,14.0,1,,,
4964378,12.0,1,,,
4972608,12.0,1,0.9,0.83,0.0
4986000,12.0,1,1.0,1.0,0.0
5875445,12.0,1,0.0,0.11,3.0
5881030,12.0,1,1.0,1.0,0.0
5888840,12.0,1,1.0,1.0,0.0
5890018,12.0,1,1.0,0.72,0.0
4958426,12.0,2,1.0,1.0,0.0
5892284,12.0,1,1.0,0.43,0.0
4987845,12.0,1,1.0,0.93,0.0
726874,13.0,2,1.0,1.0,0.0
5020699,12.0,1,,,
6269160,12.0,1,1.0,0.98,0.0
5494514,12.0,1,1.0,0.36,0.0
379042,14.0,2,1.0,0.82,0.0
5812257,12.0,1,1.0,0.58,0.0
152242,14.0,75,0.99,0.42,0.0
5589190,12.0,1,1.0,0.97,0.0
5315345,12.0,1,,0.5,
5596623,12.0,1,,,
5616944,12.0,1,,1.0,
5499869,12.0,1,1.0,0.86,0.0
5627906,12.0,1,,1.0,
5903614,12.0,2,1.0,1.0,0.0
2624774,13.0,1,1.0,0.82,0.0
5931103,12.0,1,,,
919364,13.0,1,1.0,1.0,0.0
1140685,13.0,2,1.0,0.97,0.0
5628546,12.0,2,1.0,0.93,0.0
2553180,13.0,2,1.0,0.88,0.0
5651502,12.0,1,,,
10632510,11.0,1,,,
7213586,11.0,5,1.0,0.94,0.0
4030313,12.0,1,0.0,0.0,3.0
2337077,13.0,3,1.0,1.0,0.0
4580172,12.0,1,1.0,1.0,0.0
5697933,12.0,1,1.0,0.9,0.0
5698450,12.0,2,1.0,1.0,0.0
4659319,12.0,1,1.0,0.98,0.0
5711609,12.0,1,1.0,0.9,0.0
6302795,12.0,2,1.0,0.96,0.0
1829943,13.0,1,,,
3328767,12.0,1,1.0,,0.0
6321345,12.0,1,1.0,0.94,0.0
6329419,12.0,1,1.0,1.0,0.0
6331021,12.0,4,0.91,1.0,0.0
6336828,12.0,1,,1.0,
6339323,12.0,1,,,
5925550,12.0,1,1.0,1.0,0.0
5956750,12.0,1,1.0,0.82,0.0
5935007,12.0,1,,1.0,
5968241,12.0,2,1.0,0.92,0.0
4953981,12.0,1,,,
1695806,13.0,1,1.0,,0.0
6008901,12.0,1,,0.0,
5705615,12.0,2,1.0,1.0,0.0
5706911,12.0,1,,0.4,
5713754,12.0,1,,,
5719033,12.0,2,1.0,1.0,0.0
5729066,12.0,1,1.0,0.38,0.0
3946195,12.0,1,,1.0,
6702269,12.0,1,0.67,0.29,3.0
3245199,12.0,3,0.5,0.0,3.0
6711110,12.0,1,1.0,0.92,0.0
6009039,12.0,1,,,
253893979,6.0,3,1.0,,3.0
6345821,12.0,3,1.0,0.6,0.0
6346648,12.0,1,1.0,0.5,0.0
593900,14.0,1,1.0,0.95,0.0
6354774,12.0,1,,1.0,
6360472,12.0,1,,,
6362693,12.0,2,0.79,0.41,0.0
6381070,12.0,1,1.0,0.5,0.0
6385196,12.0,1,0.91,0.55,0.0
6024878,12.0,1,1.0,0.0,0.0
6038123,12.0,1,1.0,1.0,0.0
6041154,12.0,1,,0.0,
6047174,12.0,1,0.0,0.0,3.0
6024493,12.0,1,1.0,0.25,0.0
6056792,12.0,1,1.0,0.85,0.0
6386953,12.0,2,0.9,0.38,0.0
6393327,12.0,1,1.0,1.0,0.0
440295601,3.0,102,0.5,,1.0
2031969,13.0,1,,,
6412824,12.0,2,1.0,0.88,0.0
741851,13.0,1,0.9,0.88,0.0
3718502,12.0,1,1.0,0.99,0.0
4264459,12.0,6,1.0,1.0,0.0
6711434,12.0,1,1.0,1.0,0.0
6713196,12.0,1,1.0,0.86,0.0
6716485,12.0,1,1.0,0.95,0.0
6718768,12.0,1,1.0,1.0,0.0
6718937,12.0,1,1.0,0.33,0.0
6720658,12.0,1,1.0,1.0,0.0
6728969,12.0,2,1.0,1.0,0.0
6729269,12.0,1,1.0,0.75,0.0
1786639,13.0,1,,0.67,
365747,14.0,1,1.0,0.57,0.0
3482501,12.0,1,1.0,0.75,0.0
6115370,12.0,1,1.0,1.0,0.0
6419267,12.0,1,1.0,1.0,0.0
1323658,13.0,1,1.0,1.0,0.0
6461607,12.0,1,,,
6462178,12.0,1,,,
330195,14.0,1,1.0,0.38,0.0
2488681,13.0,1,0.83,0.0,0.0
2869099,12.0,1,1.0,0.47,0.0
5070532,12.0,1,,,
6115410,12.0,1,1.0,1.0,0.0
4490277,12.0,1,1.0,0.9,0.0
6135904,12.0,1,1.0,0.97,0.0
6140229,12.0,1,1.0,0.91,0.0
6147460,12.0,2,0.64,0.35,3.0
6509993,12.0,1,,0.0,
6748685,12.0,1,,,
3598389,12.0,1,1.0,0.89,0.0
6752993,12.0,1,1.0,1.0,0.0
6755196,12.0,1,1.0,1.0,0.0
6755333,12.0,1,,,
1290723,13.0,2,0.94,0.94,0.0
6769399,12.0,1,1.0,0.83,0.0
6772396,12.0,1,1.0,0.0,0.0
6141282,12.0,1,1.0,0.9,0.0
6476812,12.0,2,1.0,0.74,0.0
6477916,12.0,4,1.0,0.82,0.0
5716867,12.0,1,,0.25,
448405235,3.0,101,,,
6485194,12.0,2,1.0,1.0,0.0
2908755,12.0,1,0.0,0.0,3.0
6505897,12.0,1,0.0,0.0,3.0
5169318,12.0,1,1.0,1.0,0.0
6517072,12.0,1,,0.22,
5600874,12.0,1,,,
6159046,12.0,1,,,
6163095,12.0,1,1.0,0.2,0.0
6176079,12.0,2,,,
5027164,12.0,79,0.79,0.63,2.0
6177787,12.0,1,,0.0,
6185237,12.0,1,1.0,0.75,0.0
4270030,12.0,1,,,
6536301,12.0,1,0.9,0.84,0.0
6540073,12.0,4,0.92,0.98,0.0
6554643,12.0,1,,,
6527537,12.0,1,1.0,0.99,0.0
4959013,12.0,1,1.0,0.5,0.0
6565932,12.0,1,1.0,0.93,0.0
6569776,12.0,1,1.0,,0.0
6729083,12.0,1,1.0,1.0,0.0
5345946,12.0,1,1.0,0.56,0.0
6811343,12.0,1,1.0,1.0,0.0
6570111,12.0,1,1.0,1.0,0.0
5949470,12.0,1,,,
6735849,12.0,1,1.0,0.64,0.0
6831477,12.0,1,1.0,0.6,0.0
6190061,12.0,1,1.0,0.75,0.0
870790,13.0,1,,,
6209063,12.0,1,,,
1819094,13.0,1,1.0,1.0,0.0
3010956,12.0,1,,1.0,
3726087,12.0,1,1.0,0.81,0.0
6832235,12.0,1,1.0,0.0,0.0
6834133,12.0,1,1.0,1.0,0.0
6837899,12.0,1,1.0,0.48,0.0
6840020,12.0,1,1.0,0.89,0.0
6844289,12.0,2,0.79,0.71,0.0
6853204,12.0,1,,,
6870605,12.0,1,1.0,1.0,0.0
6854189,12.0,1,1.0,0.86,0.0
6873525,12.0,1,1.0,0.83,0.0
6874282,12.0,1,1.0,0.81,0.0
6882113,12.0,1,1.0,0.29,0.0
2737625,12.0,1,1.0,0.42,0.0
6568804,12.0,1,,,
4372284,12.0,2,0.8,0.69,0.0
6578677,12.0,1,1.0,1.0,0.0
1488220,13.0,1,1.0,0.0,0.0
6581779,12.0,1,0.85,0.85,0.0
6583130,12.0,1,1.0,1.0,0.0
2354584,13.0,2,1.0,0.74,0.0
5087942,12.0,1,1.0,0.93,0.0
6593746,12.0,1,1.0,0.94,0.0
6172362,12.0,1,1.0,0.97,0.0
2689821,12.0,2,,0.89,
2093438,13.0,1,1.0,,0.0
6889565,12.0,1,,1.0,
1449700,13.0,1,,0.96,
6894241,12.0,1,1.0,1.0,0.0
973791,13.0,1,1.0,0.0,0.0
6331327,12.0,1,1.0,0.84,0.0
6913131,12.0,1,0.0,0.0,3.0
6888456,12.0,1,,0.94,
946089,13.0,2,1.0,1.0,0.0
6127923,12.0,1,,1.0,
259339691,6.0,41,1.0,1.0,2.0
6594488,12.0,1,,,
6594660,12.0,1,1.0,0.75,0.0
6611633,12.0,1,1.0,1.0,0.0
6612667,12.0,1,,,
6540073,12.0,4,0.92,0.98,0.0
5108241,12.0,2,1.0,0.53,0.0
4049107,12.0,1,,1.0,
6619907,12.0,2,1.0,1.0,0.0
5703526,12.0,1,,,
6191677,12.0,1,,,
6248709,12.0,2,1.0,0.69,0.0
2674752,13.0,2,1.0,0.95,0.0
6265838,12.0,1,1.0,1.0,0.0
6266605,12.0,1,1.0,0.79,0.0
6976587,12.0,1,1.0,0.68,0.0
4842595,12.0,1,0.8,0.63,0.0
6637355,12.0,1,,0.0,
6638992,12.0,1,,,
6649008,12.0,1,,0.94,
6649548,12.0,1,,1.0,
6650326,12.0,1,,,
1440983,13.0,1,,1.0,
3794586,12.0,2,0.86,0.56,0.0
6671281,12.0,1,1.0,1.0,0.0
4024040,12.0,1,,1.0,
5284832,12.0,1,1.0,0.2,0.0
6618901,12.0,1,1.0,1.0,0.0
5921093,12.0,1,,0.54,
6934311,12.0,1,,,
443587,14.0,2,1.0,0.93,0.0
6939809,12.0,1,1.0,0.89,0.0
5295469,12.0,1,,,
7089698,11.0,1,0.8,0.47,0.0
6959858,12.0,1,1.0,1.0,0.0
14195839,11.0,1,1.0,0.96,0.0
4802484,12.0,1,,,
6730150,12.0,1,0.33,0.42,3.0
6681769,12.0,1,,1.0,
219853026,6.0,12,1.0,0.89,1.0
3104074,12.0,1,0.9,0.69,0.0
7473993,11.0,1,,,
7472703,11.0,2,,0.8,
4437792,12.0,1,,,
7110341,11.0,1,,,
6952166,12.0,1,1.0,0.25,0.0
6952854,12.0,1,1.0,0.97,0.0
6964806,12.0,1,,0.0,
6115355,12.0,1,1.0,1.0,0.0
6003474,12.0,1,1.0,0.75,0.0
6997207,12.0,1,,,
6998235,12.0,1,0.0,0.5,3.0
6999393,12.0,1,1.0,,0.0
2731648,12.0,1,1.0,0.97,0.0
7113061,11.0,1,,,
7115722,11.0,1,,,
7123518,11.0,1,1.0,0.6,0.0
7124543,11.0,1,,,
7475220,11.0,1,1.0,0.8,0.0
7490061,11.0,1,0.5,0.33,3.0
3826439,12.0,1,,,
7400193,11.0,2,1.0,0.46,0.0
7502022,11.0,1,,,
1674569,13.0,1,0.94,0.53,0.0
844253,13.0,1,0.7,0.67,0.0
7506314,11.0,1,,,
7136068,11.0,1,0.93,0.77,0.0
7017259,11.0,1,1.0,1.0,0.0
7012371,11.0,1,1.0,1.0,0.0
7023450,11.0,1,1.0,0.86,0.0
3058901,12.0,5,1.0,0.97,0.0
7030246,11.0,1,1.0,0.59,0.0
7031857,11.0,1,1.0,1.0,0.0
7035191,11.0,1,1.0,0.6,0.0
6099040,12.0,1,1.0,0.92,0.0
7007394,12.0,1,0.0,0.0,3.0
7140005,11.0,1,1.0,0.87,0.0
6890960,12.0,1,,0.0,
7498387,11.0,1,0.5,0.56,3.0
7517838,11.0,1,1.0,0.0,0.0
7519977,11.0,1,1.0,0.75,0.0
3256344,12.0,1,1.0,0.9,0.0
7528779,11.0,1,,,
4364874,12.0,1,1.0,0.94,0.0
7545567,11.0,1,,,
7125448,11.0,1,,0.0,
5250922,12.0,1,1.0,1.0,0.0
7146475,11.0,1,,,
7161857,11.0,1,,,
7162650,11.0,1,,1.0,
6218609,12.0,1,,0.25,
4964399,12.0,1,0.0,0.63,3.0
7060893,11.0,1,1.0,0.67,0.0
7069777,11.0,1,1.0,0.98,0.0
4494835,12.0,1,,,
384087,14.0,1,,,
152242,14.0,75,0.99,0.42,0.0
7178388,11.0,1,1.0,0.93,0.0
7176679,11.0,1,1.0,0.46,0.0
7190658,11.0,1,,,
7190616,11.0,1,,,
7547248,11.0,1,0.9,0.83,0.0
7553517,11.0,1,,1.0,
7553801,11.0,1,1.0,1.0,0.0
7560395,11.0,1,1.0,0.91,0.0
7574928,11.0,3,,0.5,
6121740,12.0,1,1.0,1.0,0.0
7591568,11.0,1,1.0,0.71,0.0
7194384,11.0,2,1.0,0.6,0.0
7202349,11.0,1,,1.0,
6476812,12.0,2,1.0,0.74,0.0
7204383,11.0,1,,,
7211592,11.0,3,1.0,0.93,0.0
7212766,11.0,1,0.5,0.06,3.0
7213976,11.0,1,1.0,1.0,0.0
7230520,11.0,1,1.0,0.63,0.0
7602370,11.0,1,1.0,0.75,0.0
3305297,12.0,1,0.67,0.1,3.0
7604013,11.0,1,,0.75,
7604517,11.0,1,1.0,0.9,0.0
7607850,11.0,1,1.0,0.0,0.0
7626901,11.0,1,,,
7202179,11.0,3,,1.0,
7638388,11.0,1,1.0,0.89,0.0
7638787,11.0,1,1.0,1.0,0.0
7639537,11.0,1,1.0,0.56,0.0
7894961,11.0,1,,,
6461858,12.0,1,,,
2706695,12.0,1,1.0,0.55,0.0
123481,15.0,1,1.0,0.82,0.0
6974731,12.0,1,1.0,0.0,0.0
7936524,11.0,1,1.0,0.95,0.0
2314447,13.0,1,1.0,0.95,0.0
7955708,11.0,1,,1.0,
7233511,11.0,1,1.0,0.98,0.0
7235139,11.0,1,1.0,1.0,0.0
7238099,11.0,1,0.5,0.38,3.0
6800442,12.0,1,,,
6717318,12.0,1,1.0,0.46,0.0
7662279,11.0,1,,,
7667463,11.0,1,1.0,1.0,0.0
6907536,12.0,1,,1.0,
7674099,11.0,1,1.0,0.85,0.0
7678173,11.0,1,0.91,0.49,0.0
7663626,11.0,1,,,
1728477,13.0,1,0.91,0.63,0.0
7689904,11.0,1,,1.0,
7693845,11.0,1,1.0,0.94,0.0
7694056,11.0,3,0.94,0.97,0.0
7963045,11.0,2,0.9,0.78,0.0
7968951,11.0,1,1.0,0.64,0.0
6945536,12.0,1,,,
7900869,11.0,1,1.0,0.85,0.0
339136,14.0,1,,,
38114338,9.0,43,,,
8000821,11.0,1,,,
8040054,11.0,2,1.0,0.87,0.0
7256897,11.0,1,1.0,1.0,0.0
7258929,11.0,1,,1.0,
4403721,12.0,1,,,
7295215,11.0,1,1.0,0.83,0.0
2562111,13.0,1,,,
1291501,13.0,1,1.0,0.82,0.0
2979028,12.0,1,1.0,1.0,0.0
6949664,12.0,1,,,
2600256,13.0,1,,1.0,
7712014,11.0,1,1.0,0.87,0.0
7406479,11.0,1,,,
3497123,12.0,1,,,
7610381,11.0,1,,,
7739004,11.0,2,1.0,0.94,0.0
7749663,11.0,1,,,
7305205,11.0,1,1.0,0.25,0.0
7307491,11.0,2,,,
4931375,12.0,1,,0.5,
8041232,11.0,1,1.0,1.0,0.0
8046303,11.0,1,,0.78,
4720083,12.0,1,1.0,1.0,0.0
7852965,11.0,1,,,
8040054,11.0,2,1.0,0.87,0.0
1753996,13.0,1,1.0,0.96,0.0
6610996,12.0,1,1.0,1.0,0.0
7313250,11.0,2,1.0,1.0,0.0
1457802,13.0,1,,1.0,
7754085,11.0,1,1.0,1.0,0.0
7568251,11.0,1,,,
7761387,11.0,1,1.0,1.0,0.0
7762303,11.0,1,,1.0,
5183587,12.0,1,,,
3038306,12.0,1,,1.0,
7671558,11.0,1,1.0,0.75,0.0
2683219,13.0,1,1.0,0.97,0.0
6225457,12.0,1,1.0,0.59,0.0
8105947,11.0,3,1.0,0.44,0.0
8124408,11.0,1,1.0,1.0,0.0
3971743,12.0,31,1.0,0.81,0.0
8148623,11.0,1,,1.0,
1389445,13.0,1,0.0,,2.0
7492041,11.0,1,,,
8153102,11.0,1,,,
7236863,11.0,1,,,
1746954,13.0,1,,,
7330636,11.0,1,1.0,0.0,0.0
7330637,11.0,1,1.0,0.93,0.0
7335118,11.0,1,1.0,0.71,0.0
7790700,11.0,1,1.0,1.0,0.0
7792483,11.0,1,,1.0,
7797264,11.0,1,1.0,0.93,0.0
7810432,11.0,1,1.0,0.8,0.0
7800096,11.0,1,,,
7819155,11.0,1,1.0,0.99,0.0
7341645,11.0,1,,,
7350211,11.0,1,,,
5534888,12.0,1,,0.8,
8162463,11.0,1,1.0,0.95,0.0
2777659,12.0,1,1.0,1.0,0.0
8172675,11.0,1,1.0,0.67,0.0
8173387,11.0,1,1.0,0.85,0.0
8177124,11.0,1,1.0,0.94,0.0
3794586,12.0,2,0.86,0.56,0.0
5586954,12.0,1,,0.0,
8216186,11.0,1,1.0,0.94,0.0
8216613,11.0,1,,,
7361403,11.0,1,,,
442054149,3.0,37,,1.0,
6945665,12.0,1,1.0,1.0,0.0
2210825,13.0,1,,0.5,
8225423,11.0,1,1.0,1.0,0.0
8253112,11.0,1,,,
4238675,12.0,3,1.0,1.0,0.0
8273144,11.0,1,,,
8277964,11.0,1,,0.75,
8281488,11.0,1,,0.0,
7820646,11.0,1,1.0,0.75,0.0
3457800,12.0,12,1.0,0.99,0.0
7815980,11.0,1,,,
7857098,11.0,1,,0.33,
7865034,11.0,2,1.0,1.0,0.0
7869765,11.0,1,1.0,1.0,0.0
7872770,11.0,2,0.83,0.0,0.0
7818407,11.0,1,1.0,0.86,0.0
1860751,13.0,1,,1.0,
7382021,11.0,2,1.0,1.0,0.0
7383453,11.0,1,,0.0,
7391468,11.0,1,1.0,0.92,0.0
7392804,11.0,1,1.0,,0.0
5118774,12.0,2,1.0,0.84,0.0
8648825,11.0,3,1.0,0.64,0.0
8648825,11.0,3,1.0,0.64,0.0
8671914,11.0,1,,,
6147460,12.0,2,0.64,0.35,3.0
7603491,11.0,1,,,
8688663,11.0,1,,0.67,
8293054,11.0,1,0.86,0.68,0.0
8303260,11.0,1,,1.0,
8308082,11.0,1,1.0,0.92,0.0
3738747,12.0,1,1.0,0.87,0.0
8358396,11.0,1,0.5,0.0,3.0
7321234,11.0,1,,0.67,
8376403,11.0,1,,,
8377746,11.0,1,1.0,0.96,0.0
7799476,11.0,1,1.0,1.0,0.0
6670078,12.0,1,1.0,0.6,0.0
2395610,13.0,1,1.0,1.0,0.0
5038457,12.0,1,0.81,0.4,0.0
7498355,11.0,1,,,
2740117,12.0,1,0.0,0.1,3.0
8451623,11.0,1,,0.71,
7642792,11.0,136,0.98,0.96,2.0
8461983,11.0,1,1.0,0.82,0.0
7248473,11.0,2,1.0,0.97,0.0
7347490,11.0,1,,,
8718559,11.0,1,,,
8733936,11.0,2,1.0,0.97,0.0
8733936,11.0,2,1.0,0.97,0.0
8740817,11.0,1,1.0,0.63,0.0
8748416,11.0,1,,,
7414000,11.0,2,1.0,0.97,0.0
7415362,11.0,1,,,
7420320,11.0,1,,,
8779584,11.0,1,,0.0,
8671246,11.0,1,,,
3971743,12.0,31,1.0,0.81,0.0
7642792,11.0,136,0.98,0.96,2.0
8719692,11.0,1,0.33,0.47,3.0
8828894,11.0,1,0.82,0.73,0.0
8491415,11.0,1,1.0,1.0,0.0
392964,14.0,1,0.67,0.4,0.0
6072589,12.0,1,1.0,0.75,0.0
1425680,13.0,1,0.33,0.0,3.0
7642792,11.0,136,0.98,0.96,2.0
8558570,11.0,1,1.0,0.93,0.0
8570914,11.0,1,,,
8579958,11.0,1,1.0,0.36,0.0
7422966,11.0,1,1.0,1.0,0.0
7425562,11.0,1,1.0,1.0,0.0
7427290,11.0,1,,,
7439548,11.0,1,,1.0,
7442364,11.0,1,,1.0,
1471347,13.0,6,1.0,0.8,0.0
4372284,12.0,2,0.8,0.69,0.0
8844391,11.0,1,1.0,0.87,0.0
8853068,11.0,1,1.0,1.0,0.0
8862786,11.0,1,,0.53,
749058,13.0,4,0.14,0.11,3.0
8864150,11.0,3,,,
5027164,12.0,79,0.79,0.63,2.0
8585272,11.0,1,1.0,0.85,0.0
8463298,11.0,2,1.0,1.0,0.0
1498391,13.0,1,0.75,0.82,0.0
8296294,11.0,1,1.0,0.46,0.0
7754442,11.0,1,,,
8642530,11.0,1,1.0,0.99,0.0
2563093,13.0,1,1.0,0.78,0.0
7036922,11.0,1,,0.0,
5115095,12.0,1,,,
7446623,11.0,1,,,
7453086,11.0,1,1.0,0.56,0.0
7456534,11.0,1,,,
1471347,13.0,6,1.0,0.8,0.0
8885825,11.0,1,1.0,1.0,0.0
8888632,11.0,1,1.0,1.0,0.0
1878507,13.0,2,,,
8019536,11.0,1,1.0,1.0,0.0
8910157,11.0,2,1.0,1.0,0.0
7744466,11.0,1,1.0,0.0,0.0
2956548,12.0,1,1.0,1.0,0.0
7457716,11.0,1,1.0,0.61,0.0
9291472,11.0,1,1.0,0.81,0.0
9296959,11.0,1,1.0,0.58,0.0
9000035,11.0,1,,,
9310728,11.0,1,,,
9320462,11.0,2,,,
